trade_dt,globex_sym,px_open,px_high,px_low,px_settle,vol,oi,settle_flag,file_name,load_ts
2026-06-17,ZBU26,114.1562,115.06,113.3438,114.3438,107613,110938,Final,cme_settle_20260617.csv,2026-08-17T06:40:00
2026-06-17,ZBZ26,113.875,115.0625,113.875,114.44,42974,38715,final,cme_settle_20260617.csv,2026-08-17T06:40:00
2026-06-17,ZBH27,115.0625,115.0625,113.5,114.5312,22771,9130,final,cme_settle_20260617.csv,2026-08-17T06:40:00
2026-06-17,ZB M27,115.0312,115.0312,114.4062,114.625,"15,570",4655,FINAL,cme_settle_20260617.csv,2026-08-17T06:40:00
2026-06-18,esm26,5937.75,5988.75,5937.75,5953.25,301833,496390,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
20260618,ESU26,5959.25,6000,5949.75,5964,1799538,1699288,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
20260618,ESZ26,5964,6040.25,5930.5,5974.75,565323,473285,final,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,ES H27,5966,6047.75,5958.5,5985.5,"399,082",173251,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
20260618,ES M27,5998.25,6036.75,5944.5,"5,996.00",221147,87628,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
20260618,NQM26,22171.25,22334,22125.5,22180,164737,283371,final,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,NQU26,22195.5,22455.5,22070.75,22220,632228,646030,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,NQZ26,22333.5,22400.25,22130,22259.75,195968,177237,final,cme_settle_20260618.csv,2026-08-17T06:40:00
20260618,NQH27,22242.5,22478.25,22122.5,22299.75,161295,101522,FINAL,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/26,NQM27,22276.75,22449.75,22215.25,22339.75,86026,28663,final,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,CLM26,69.33,69.84,68.37,69.17,84885,139757,final,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/2026,cln26,68.84,69.15,68.11,68.86,566971,636780,final,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/26,CLQ26,68.21,69.28,68.01,68.55,151418,126186,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,CL U26,68.12,68.43,67.83,68.24,109961,68847,final,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,CLV26,67.6,68.7,67.42,67.92,"62,607",26145,FINAL,cme_settle_20260618.csv,2026-08-17T06:40:00
20260618,CLX26,67.33,68.21,67.17,67.61,31191,6459,FINAL,cme_settle_20260618.csv,2026-08-17T06:40:00
20260618,CLZ26,67.27,67.64,66.65,67.3,24744,5276,FINAL,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/26,CLF27,66.96,67.37,66.64,66.99,16652,1928,FINAL,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/2026,CLG27,66.72,67.25,66.16,66.68,8385,775,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
20260618,CLH27,66.28,66.98,66.06,66.37,4871,269,final,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/26,CLJ27,65.93,66.58,65.40,66.06,2940,99,final,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,CLK27,65.90,66.15,64.98,65.75,2337,81,FINAL,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/26,CLM27,65.48,65.5,65.15,65.43,1220,31,FINAL,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,GCM26,2750.4,2778.9,2723,2751,51499,72262,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/26,GCQ26,2758.6,2759,2739.7,2756,185617,176933,final,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,GCZ26,2752,2784.5,2740.9,2760.9,61772,47538,FINAL,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,gcg27,2753.2,2784,2753.2,2765.9,48811,27547,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/2026,GCJ27,2760.2,"2,798.20",2742.4,2770.8,25446,8788,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
20260618,GCM27,"2,773.90",2807.9,2749.6,2775.8,17655,3607,FINAL,cme_settle_20260618.csv,2026-08-17T06:40:00
20260618,GCM27,"2,773.90",2807.9,2749.6,2775.8,17655,3607,FINAL,cme_settle_20260618.csv,2026-08-17T06:41:12
2026-06-18,ZBM26,113.2188,114.9062,112.4062,113.6562,25076,40962,FINAL,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/26,ZBU26,113.6562,114.875,113.125,113.75,131493,123405,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/2026,ZBZ26,113.72,114.1562,112.5625,113.8438,39245,30904,Final,cme_settle_20260618.csv,2026-08-17T06:40:00
06/18/26,ZB H27,114.4688,115.1562,113.5312,113.9375,"24,835",11677,final,cme_settle_20260618.csv,2026-08-17T06:40:00
2026-06-18,ZBM27,114.4062,114.6562,113.4062,114.0312,13256,"5,013",final,cme_settle_20260618.csv,2026-08-17T06:40:00
06/22/26,ESU26,"5,855.25",5862,5787,5855.5,1544579,"2,341,644",final,cme_settle_20260622.csv,2026-08-17T06:40:00
06/22/2026,ESZ26,5877.25,5890.25,5840.5,5866,910171,951630,FINAL,cme_settle_20260622.csv,2026-08-17T06:40:00
06/22/26,ESH27,5869,5936.5,5815,5876.5,635504,557193,final,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,ESM27,5901.75,5926.5,5827,5887,403282,248092,FINAL,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,NQU26,22564.5,22773.5,22409.5,22578.25,627117,735469,FINAL,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,NQZ26,22584,22698.25,22461.25,22619,327432,269774,final,cme_settle_20260622.csv,2026-08-17T06:40:00
06/22/2026,nqh27,"22,707.50",22817.75,22563.75,22659.5,202247,144448,final,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,NQM27,22662.25,22909.75,22433.25,22700.25,148635,64566,Final,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,CLN26,69.70,70.51,69.62,69.7,472715,855689,final,cme_settle_20260622.csv,2026-08-17T06:40:00
20260622,CLQ26,69.73,69.78,68.56,69.39,240855,242308,Final,cme_settle_20260622.csv,2026-08-17T06:40:00
06/22/2026,CLU26,69.17,69.66,68.77,69.07,162542,142164,FINAL,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,CLV26,68.82,69.17,68.68,68.76,"91,552",51042,FINAL,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,CLX26,68.12,69.19,68.12,68.45,64796,"20,718",Final,cme_settle_20260622.csv,2026-08-17T06:40:00
06/22/2026,CLZ26,68.02,68.45,67.81,68.13,41759,12630,final,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,CLF27,67.95,68.41,67.63,67.82,19805,3889,Final,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,CLG27,67.61,67.77,67.03,67.5,15209,1832,FINAL,cme_settle_20260622.csv,2026-08-17T06:40:00
20260622,CLH27,67.5,67.62,66.45,67.19,10271,894,Final,cme_settle_20260622.csv,2026-08-17T06:40:00
20260622,CLJ27,67.12,67.49,66.25,66.88,5447,399,Final,cme_settle_20260622.csv,2026-08-17T06:40:00
06/22/26,clk27,66.33,66.86,66.02,66.56,3871,187,final,cme_settle_20260622.csv,2026-08-17T06:40:00
20260622,CLM27,66.01,66.8,65.49,66.25,2190,66,Final,cme_settle_20260622.csv,2026-08-17T06:40:00
20260622,GCQ26,2708.5,2753.4,2702.5,2721.1,151795,230315,final,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,GCZ26,2714.6,"2,736.40",2714.6,2726,103592,103763,final,cme_settle_20260622.csv,2026-08-17T06:40:00
20260622,GCG27,2742.3,2758.1,2718.3,2730.9,68929,61529,Final,cme_settle_20260622.csv,2026-08-17T06:40:00
06/22/2026,GCJ27,2746.4,2746.4,2719.8,2735.8,46420,23420,FINAL,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,GCM27,2728.7,2758,2728.7,2740.7,23374,7106,FINAL,cme_settle_20260622.csv,2026-08-17T06:40:00
06/22/2026,ZBU26,114.0625,114.0625,112.8125,113.7812,100013,140288,Final,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,ZBZ26,114.1875,115,113.125,113.875,69159,70821,FINAL,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-22,ZBH27,114.4062,114.9688,113.3125,113.9688,40469,33832,final,cme_settle_20260622.csv,2026-08-17T06:40:00
20260622,zbm27,113.8125,114.25,113.2812,114.0625,20000,9857,Final,cme_settle_20260622.csv,2026-08-17T06:40:00
2026-06-23,ES U26,"5,876.75",5916,5834,5872.25,"1,451,119",2122586,FINAL,cme_settle_20260623.csv,2026-08-17T06:40:00
06/23/26,ESZ26,5876.25,5902.75,5866.75,5882.75,"1,058,132",968853,FINAL,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,ESH27,5907.25,5916,5872,5893.5,549643,455884,FINAL,cme_settle_20260623.csv,2026-08-17T06:40:00
06/23/2026,ESM27,5876,5951,5871.75,5904,352788,180000,FINAL,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,NQU26,23132,23221.75,23023.25,23165.5,559858,1032958,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,NQZ26,23144.5,23256.5,"22,988.25",23207.25,361845,394073,final,cme_settle_20260623.csv,2026-08-17T06:40:00
20260623,NQH27,23187,23275,23020.5,23249,198348,162322,FINAL,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,NQM27,23282.25,23474.25,23014.25,23290.5,155512,94604,final,cme_settle_20260623.csv,2026-08-17T06:40:00
20260623,CLN26,69.38,70.34,69.17,69.52,393120,456645,FINAL,cme_settle_20260623.csv,2026-08-17T06:40:00
20260623,CLQ26,68.96,69.3,68.54,69.21,269639,274543,FINAL,cme_settle_20260623.csv,2026-08-17T06:40:00
06/23/26,CLU26,68.86,69.39,68.23,68.89,160786,125659,FINAL,cme_settle_20260623.csv,2026-08-17T06:40:00
20260623,CLV26,68.9,69.09,68.27,68.58,101016,48919,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,CLX26,68.08,68.37,67.94,68.27,58506,22753,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,CLZ26,67.75,68.03,67.54,67.96,39125,11661,final,cme_settle_20260623.csv,2026-08-17T06:40:00
06/23/2026,CLF27,67.53,68.15,67.02,67.64,24769,4196,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
20260623,CLG27,67.09,67.76,66.55,67.33,12226,1198,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,CL H27,67.16,67.67,66.37,67.02,8471,695,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,CLJ27,66.73,66.79,65.91,66.7,6143,385,final,cme_settle_20260623.csv,2026-08-17T06:40:00
06/23/2026,CLK27,66.4,66.96,66.08,66.39,3512,153,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,CL M27,66.18,66.81,65.85,66.08,1823,51,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,GCQ26,"2,771.20",2787.9,2771.2,2778.6,164120,245462,FINAL,cme_settle_20260623.csv,2026-08-17T06:40:00
20260623,GCZ26,2782,2816.6,2767.1,2783.6,107140,104347,final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,GCG27,2791.9,"2,816.50",2770.7,2788.6,63314,36619,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
20260623,GCJ27,2785.8,2816.1,2768.2,2793.6,41250,22295,final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,GCM27,2785.9,2803.4,"2,781.10",2798.6,29685,10713,final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,ZBU26,114.1562,115.125,112.66,113.875,87346,126758,final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,ZBZ26,114.4688,114.59,113.2188,113.9688,69057,74244,FINAL,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,ZBH27,113.5938,115.0625,113.19,114.0625,41054,28991,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-23,ZBH27,113.5938,115.0625,113.19,114.0625,41054,28991,Final,cme_settle_20260623.csv,2026-08-17T06:41:12
20260623,ZBM27,114.5,114.5,113.875,114.1562,26647,16168,Final,cme_settle_20260623.csv,2026-08-17T06:40:00
2026-06-24,esu26,5907.75,5909.25,5846.25,5891,1485602,2309931,Final,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,ESZ26,5900.5,5959,5862.75,5901.5,878941,923605,Final,cme_settle_20260624.csv,2026-08-17T06:40:00
06/24/2026,ESH27,5937,5982.5,5842.5,5912.25,"648,522",553956,Final,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,ESM27,5941,5985.5,5907.75,"5,922.75",403016,163042,Final,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,NQ U26,23152.25,23263.75,22899.25,23175.5,594411,"981,636",FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,NQZ26,23200.75,23452.5,"23,179.50",23217.25,452855,495892,Final,cme_settle_20260624.csv,2026-08-17T06:40:00
06/24/2026,NQH27,"23,285.75",23481.75,23203.75,23259,269513,217547,FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,NQM27,23263.75,23526.75,23230.25,23300.75,"163,085",72988,final,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,CLN26,70.64,71.24,70.64,70.74,420438,602568,final,cme_settle_20260624.csv,2026-08-17T06:40:00
20260624,clq26,70.59,71.09,69.77,70.42,294595,"365,615",Final,cme_settle_20260624.csv,2026-08-17T06:40:00
20260624,CLU26,70,70.37,69.7,70.1,144734,109552,FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
06/24/2026,CL V26,69.92,70.19,69.38,69.79,96192,"45,806",FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,CLX26,69.82,69.82,69.35,69.47,64027,20803,Final,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,CLZ26,69.4,69.4,68.62,69.15,38921,9104,final,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,CLF27,68.9,69.63,68.3,68.83,19216,"4,128",FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
06/24/2026,CLG27,68.57,69.29,68.35,68.51,14553,1604,final,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,CLH27,68.19,68.93,67.99,68.19,8292,602,Final,cme_settle_20260624.csv,2026-08-17T06:40:00
06/24/2026,clj27,67.96,68.5,67.46,67.88,4618,282,final,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,CL K27,67.30,68.2,66.89,67.56,3933,153,FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,CLM27,67.49,67.49,66.54,67.24,2295,52,final,cme_settle_20260624.csv,2026-08-17T06:40:00
06/24/26,gcq26,2827.8,2862,2816.4,2834.5,199922,305235,final,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,GCZ26,2831.9,2855.8,2822.1,2839.6,97481,"122,797",FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,GCG27,2840.3,2857.3,2840.3,2844.7,70857,43588,final,cme_settle_20260624.csv,2026-08-17T06:40:00
2026-06-24,GCJ27,2844.1,2865.7,2839.7,2849.8,48627,29301,FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
06/24/2026,GCM27,"2,855.70","2,859.90",2835.3,2854.9,24892,8240,FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
06/24/26,ZBU26,114,114.5,113.1875,114.0625,94033,108606,final,cme_settle_20260624.csv,2026-08-17T06:40:00
20260624,ZBZ26,114.375,114.875,113.0625,114.1562,62401,51933,FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
20260624,ZBH27,113.78,114.75,113.78,114.25,38553,28082,FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
06/24/26,ZBM27,114.125,114.8438,113.875,114.3438,25634,12462,FINAL,cme_settle_20260624.csv,2026-08-17T06:40:00
06/25/2026,ESU26,"5,935.75","6,006.75",5879.25,5939.75,1652099,2808310,Final,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,ESZ26,5945.25,5979.75,5915.25,5950.5,976315,1045576,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
06/25/26,ESH27,5957.5,6007,5904,5961.25,571965,352406,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,ESM27,5968,6014.25,5961.25,5971.75,391723,184752,final,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,NQU26,22763.25,23010.25,22563.25,"22,772.50",577514,854789,Final,cme_settle_20260625.csv,2026-08-17T06:40:00
06/25/2026,NQZ26,22740.75,22875,22740.75,22813.5,433499,465714,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
06/25/2026,NQH27,"22,921.00",22921,22646,22854.5,263221,217172,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,NQ M27,22984.25,23084.75,22720.75,22895.5,123117,60455,Final,cme_settle_20260625.csv,2026-08-17T06:40:00
20260625,CLN26,69.85,70.14,69.54,69.98,465834,719105,Final,cme_settle_20260625.csv,2026-08-17T06:40:00
20260625,CLQ26,69.98,69.98,69.38,69.67,251806,290001,Final,cme_settle_20260625.csv,2026-08-17T06:40:00
06/25/2026,CLU26,69.12,69.7,69.12,69.35,160581,124935,final,cme_settle_20260625.csv,2026-08-17T06:40:00
06/25/2026,CLV26,69.03,69.43,68.59,69.04,86361,42354,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
20260625,CLX26,68.82,69.21,68.62,68.72,"54,477",22495,final,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,CL Z26,68.14,68.53,67.76,68.41,42509,8381,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,CL F27,68.4,68.4,67.82,68.09,24000,3272,Final,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,CL G27,67.77,67.91,67.7,67.78,15263,1947,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,CLH27,67.24,67.66,66.79,67.46,8611,586,final,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,CLJ27,67.43,67.77,66.61,67.15,5488,357,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,clk27,67.06,67.36,66.16,66.83,3399,143,Final,cme_settle_20260625.csv,2026-08-17T06:40:00
06/25/26,CLM27,66.5,66.97,66.21,66.52,1797,63,Final,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,GCQ26,2830.9,2851.6,2821.7,2840.3,211937,304660,final,cme_settle_20260625.csv,2026-08-17T06:40:00
06/25/2026,GC Z26,2854.5,2860.4,2830.6,2845.4,112332,126525,final,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,GCG27,2846.6,2857.4,2817,2850.5,72872,58982,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
06/25/2026,GC J27,2851.3,2865.9,"2,846.60",2855.6,39172,23704,final,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,GCM27,"2,863.70",2882.8,2834.3,"2,860.80",27366,8414,final,cme_settle_20260625.csv,2026-08-17T06:40:00
20260625,ZBU26,114.97,115.0938,114.375,114.7188,77944,137644,Final,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,ZB Z26,114.9688,116.0938,114.0312,114.8125,52665,65384,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,ZBH27,114.7188,115.8125,113.875,114.91,32528,"27,074",Final,cme_settle_20260625.csv,2026-08-17T06:40:00
2026-06-25,ZB M27,114.8125,115.25,114.7188,115,18931,11122,FINAL,cme_settle_20260625.csv,2026-08-17T06:40:00
06/26/2026,ESU26,5976,6001.75,5966,5979.25,1200341,1453656,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,ESZ26,5961.75,5998,"5,961.75",5990,944739,845425,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
20260626,ESH27,6026,6026,5976.25,6000.75,645957,496871,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,ESM27,6037.75,6078,"5,972.25",6011.5,374987,166559,final,cme_settle_20260626.csv,2026-08-17T06:40:00
06/26/26,NQU26,22676.5,22904.5,22472,22677.5,589503,1043722,FINAL,cme_settle_20260626.csv,2026-08-17T06:40:00
06/26/2026,NQZ26,"22,801.50",22856.5,22553.75,22718.25,386827,"457,112",FINAL,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,NQ H27,22796.5,22987,22547.5,22759.25,269804,203310,final,cme_settle_20260626.csv,2026-08-17T06:40:00
06/26/26,NQM27,"22,891.50",22961,22691.75,"22,800.00",174033,105784,FINAL,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,CLN26,69.52,70.33,69.52,69.78,457947,576170,FINAL,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,CLQ26,69.71,69.71,68.82,69.47,296240,357868,FINAL,cme_settle_20260626.csv,2026-08-17T06:40:00
06/26/2026,CLU26,69.4,69.4,68.41,69.15,167965,"106,659",Final,cme_settle_20260626.csv,2026-08-17T06:40:00
06/26/26,CLV26,68.58,69.56,68.58,68.84,81497,51649,final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,CLX26,68.7,69.28,67.97,68.52,55956,19666,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
20260626,CLZ26,68.2,68.92,67.79,68.21,37916,7796,FINAL,cme_settle_20260626.csv,2026-08-17T06:40:00
20260626,CLF27,68.09,68.45,67.6,67.9,20644,3409,final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,CLG27,67.58,68.28,66.96,67.58,16270,2122,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,CLH27,67.21,67.44,66.65,67.27,9716,844,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,CLJ27,66.67,67.65,66.52,66.95,6096,319,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,CLK27,66.89,67.35,66.11,66.64,3432,136,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,clm27,66.4,67.03,66.19,66.33,2128,69,final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,GCQ26,2814.6,2842.1,2801.5,2814.9,160396,247739,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,GCZ26,2810.2,2827.6,2810.2,2820,106602,92287,FINAL,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,GCG27,2818.9,2853.3,2792.8,2825,69103,60956,FINAL,cme_settle_20260626.csv,2026-08-17T06:40:00
06/26/26,GCJ27,2826.5,2863.1,2802.8,2830.1,41724,22050,final,cme_settle_20260626.csv,2026-08-17T06:40:00
06/26/2026,GCM27,"2,832.90",2856.1,2802.1,2835.2,24696,10154,FINAL,cme_settle_20260626.csv,2026-08-17T06:40:00
20260626,ZBU26,114.9062,114.9062,113.7812,114.4688,97704,152237,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
20260626,ZBZ26,114.4062,114.7188,113.3125,114.5625,"59,882",67166,FINAL,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,ZBH27,115.16,115.6875,114.1875,114.6562,39254,31355,Final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-26,ZB M27,114.7812,115.5625,114.1562,114.75,23903,14892,final,cme_settle_20260626.csv,2026-08-17T06:40:00
2026-06-29,ESU26,5983,6012.75,5919,5971,1608888,2682665,FINAL,cme_settle_20260629.csv,2026-08-17T06:40:00
20260629,ESZ26,5981.5,6032.75,5921,5981.75,946977,852393,final,cme_settle_20260629.csv,2026-08-17T06:40:00
06/29/26,ESH27,5980.75,6033.25,5964.25,5992.5,570719,382500,final,cme_settle_20260629.csv,2026-08-17T06:40:00
06/29/2026,ESM27,6029.75,"6,029.75",5949.75,6003.25,333554,183914,Final,cme_settle_20260629.csv,2026-08-17T06:40:00
06/29/26,NQU26,22576,22814,22576,22661.75,601764,1111578,Final,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,NQZ26,22695.25,"22,771.50",22443.25,22702.5,368307,385034,final,cme_settle_20260629.csv,2026-08-17T06:40:00
20260629,NQH27,22840.75,22890,22531.5,22743.25,280314,250610,Final,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,NQM27,"22,824.25",22922.25,22607.25,22784,173344,102740,Final,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,CLN26,70.01,70.42,69.36,70.03,425004,"552,668",FINAL,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,CLQ26,69.96,69.97,69.42,69.71,271129,275557,final,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,CLU26,69.27,69.71,69.22,69.4,164829,106191,final,cme_settle_20260629.csv,2026-08-17T06:40:00
20260629,CLV26,69.23,69.52,68.7,69.08,115130,50559,FINAL,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,CL X26,68.79,68.95,68.4,68.77,60388,17061,FINAL,cme_settle_20260629.csv,2026-08-17T06:40:00
06/29/26,clz26,68.4,68.65,68.09,68.45,32594,6372,Final,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,CLF27,68.09,68.48,67.49,68.14,25229,4955,FINAL,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,CLG27,67.51,68.07,67.51,67.82,12412,1889,FINAL,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,CLH27,67.52,67.88,66.96,67.51,7989,557,FINAL,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,CL J27,66.93,67.36,66.92,67.19,6332,427,Final,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,CL J27,66.93,67.36,66.92,67.19,6332,427,Final,cme_settle_20260629.csv,2026-08-17T06:41:12
2026-06-29,CLK27,67.01,67.01,66.21,66.88,3394,115,Final,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,CLM27,66.41,66.64,66.39,66.56,2333,82,Final,cme_settle_20260629.csv,2026-08-17T06:40:00
2026-06-29,GCQ26,2784.3,2809.7,2758.2,2790.7,157014,192466,FINAL,cme_settle_20260629.csv,2026-08-17T06:40:00
